2020-07-13 19:10:17.699133|4.00|4.00|1.66|3.14|2.75|
2020-07-13 19:10:18.478228|4.00|4.00|1.65|3.14|0.00|
2020-07-13 19:10:19.257372|4.00|4.00|1.66|1.57|1.96|
2020-07-13 19:10:20.036561|4.00|4.00|1.65|2.75|0.39|
2020-07-13 19:10:20.815617|4.00|4.00|1.65|0.00|2.35|
2020-07-13 19:10:21.594866|4.00|4.00|1.66|0.00|1.18|
2020-07-13 19:10:22.374366|4.00|4.00|1.67|1.18|1.96|
2020-07-13 19:10:23.153308|4.00|4.00|1.66|0.00|0.78|
2020-07-13 19:10:23.932466|4.00|4.00|1.65|1.18|0.78|
2020-07-13 19:10:24.711756|4.00|4.00|1.64|2.75|0.39|
2020-07-13 19:10:25.490993|4.00|4.00|1.64|0.00|0.00|
2020-07-13 19:10:26.270115|4.00|4.00|1.66|3.53|2.75|
2020-07-13 19:10:27.049431|4.00|4.00|1.65|0.39|2.75|
2020-07-13 19:10:27.828251|4.00|4.00|1.64|1.57|1.96|
2020-07-13 19:10:28.607694|4.00|4.00|1.64|0.39|2.75|
2020-07-13 19:10:29.386912|4.00|4.00|1.67|3.14|0.78|
2020-07-13 19:10:30.166154|4.00|4.00|1.65|1.96|1.57|
2020-07-13 19:10:30.945311|4.00|4.00|1.66|1.96|1.18|
2020-07-13 19:10:31.724642|4.00|4.00|1.65|0.00|0.39|
2020-07-13 19:10:32.503808|4.00|4.00|1.66|3.53|1.57|
2020-07-13 19:10:33.283245|4.00|4.00|1.66|1.96|3.53|
2020-07-13 19:10:34.062566|4.00|4.00|1.65|1.18|3.53|
2020-07-13 19:10:34.841790|4.00|4.00|1.65|2.35|2.35|
2020-07-13 19:10:35.621000|4.00|4.00|1.65|1.57|0.00|
2020-07-13 19:10:36.399815|4.00|4.00|1.65|3.14|0.78|
2020-07-13 19:10:37.178635|4.00|4.00|1.64|0.00|2.35|
2020-07-13 19:10:37.957876|4.00|4.00|1.65|0.00|2.75|
2020-07-13 19:10:38.737224|4.00|4.00|1.66|0.78|3.53|
2020-07-13 19:10:39.516361|4.00|4.00|1.66|3.14|0.39|
2020-07-13 19:10:40.295906|4.00|4.00|1.66|0.39|2.35|
2020-07-13 19:10:41.075052|4.00|4.00|1.67|0.39|0.39|
2020-07-13 19:10:41.854652|4.00|4.00|1.68|3.14|0.39|
2020-07-13 19:10:42.634219|4.00|4.00|1.68|0.39|1.96|
2020-07-13 19:10:43.413696|4.00|4.00|1.70|0.00|0.00|
2020-07-13 19:10:44.193024|4.00|4.00|1.70|3.14|1.18|
2020-07-13 19:10:44.972471|4.00|4.00|1.70|2.75|0.00|
2020-07-13 19:10:45.752082|4.00|4.00|1.68|0.39|1.18|
2020-07-13 19:10:46.531224|4.00|4.00|1.68|1.57|1.18|
2020-07-13 19:10:47.310876|4.00|4.00|1.67|2.75|2.75|
2020-07-13 19:10:48.090313|4.00|4.00|1.69|1.96|0.39|
2020-07-13 19:10:48.869896|4.00|4.00|1.69|0.78|2.35|
2020-07-13 19:10:49.649478|4.00|4.00|1.69|2.35|1.96|
2020-07-13 19:10:50.428896|4.00|4.00|1.69|1.57|0.39|
2020-07-13 19:10:51.208121|4.00|4.00|1.65|2.75|0.39|
2020-07-13 19:10:51.987414|4.00|4.00|1.65|1.18|1.57|
2020-07-13 19:10:52.766841|4.00|4.00|1.64|3.14|2.35|
2020-07-13 19:10:53.546094|4.00|4.00|1.65|0.39|1.96|
2020-07-13 19:10:54.325349|4.00|4.00|1.65|0.00|2.35|
2020-07-13 19:10:55.104890|4.00|4.00|1.65|1.96|1.18|
2020-07-13 19:10:55.884074|4.00|4.00|1.65|0.39|0.00|
2020-07-13 19:10:56.663226|4.00|4.00|1.66|0.39|3.53|
2020-07-13 19:10:57.442866|4.00|4.00|1.65|1.96|2.75|
2020-07-13 19:10:58.222155|4.00|4.00|1.64|2.35|3.14|
2020-07-13 19:10:59.001110|4.00|4.00|1.64|1.96|1.57|
2020-07-13 19:10:59.780733|4.00|4.00|1.64|2.75|3.53|
2020-07-13 19:11:00.559916|4.00|4.00|1.65|2.35|2.35|
2020-07-13 19:11:01.339141|4.00|4.00|1.66|2.35|2.35|
2020-07-13 19:11:02.118415|4.00|4.00|1.63|2.75|0.00|
2020-07-13 19:11:02.897938|4.00|4.00|1.65|1.57|0.39|
2020-07-13 19:11:03.677171|4.00|4.00|1.64|0.00|3.14|
2020-07-13 19:11:04.456394|4.00|4.00|1.64|0.39|1.57|
2020-07-13 19:11:05.235962|4.00|4.00|1.64|3.14|3.14|
2020-07-13 19:11:06.015095|4.00|4.00|1.66|1.57|1.96|
2020-07-13 19:11:06.795695|4.00|4.00|1.83|2.75|3.53|
2020-07-13 19:11:07.568810|4.00|4.00|0.58|3.14|1.57|
2020-07-13 19:11:08.341845|4.00|4.00|0.60|1.96|3.14|
2020-07-13 19:11:08.988965|4.00|0.57|0.58|3.14|3.53|
2020-07-13 19:11:09.768916|4.00|4.00|1.75|1.57|2.75|
2020-07-13 19:11:10.668386|4.00|4.00|4.00|0.00|1.57|
2020-07-13 19:11:11.567864|4.00|4.00|4.00|0.00|2.35|
2020-07-13 19:11:12.347470|4.00|4.00|1.67|1.96|1.18|
2020-07-13 19:11:13.126870|4.00|4.00|1.67|3.14|1.96|
2020-07-13 19:11:13.906136|4.00|4.00|1.66|0.39|0.78|
2020-07-13 19:11:14.685640|4.00|4.00|1.65|1.57|2.35|
2020-07-13 19:11:15.464905|4.00|4.00|1.65|2.75|1.96|
2020-07-13 19:11:16.244368|4.00|4.00|1.64|1.96|0.00|
2020-07-13 19:11:17.023565|4.00|4.00|1.65|1.96|0.78|
2020-07-13 19:11:17.802768|4.00|4.00|1.65|0.00|2.75|
